NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
26200	2363	145731	B_CHECKDEADNPCS_NW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я прикончил Асмала. Теперь я - глава гильдии убийц!	Zabiłem Asmala. Jestem teraz szefem gildii zabójców!
26201	2363	145732	B_CHECKDEADNPCS_NW_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Вы получили доспех 'Мастера Гильдии Убийц' и уникальное зелье!	"Zdobyłeś zbroję ""Mistrz Gildii Zabójców"" i unikalny eliksir!"
26202	2363	145733	B_CHECKDEADNPCS_NW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я прикончил Асмала! Возможно я поторопился, но теперь уже ничего не поправить.	Zabiłem Asmala! Być może postąpiłem zbyt pochopnie, ale teraz już nic nie mogę na to poradzić.
26203	2363	145734	B_CHECKDEADNPCS_NW_ZEN	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	С бандой Ханса покончено - все его люди и он сам мертвы. В этой рубке погиб и сам Асмал - глава гильдии убийц.	Gang Hansa jest historią - wszyscy jego ludzie i on sam nie żyją. Sam Asmal, szef gildii zabójców, również zginął w tej walce.
26204	2363	145742	B_CHECKDEADNPCS_NW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я разобрался с гильдией убийц.	Miałem do czynienia z gildią zabójców.
26205	2363	145743	B_CHECKDEADNPCS_NW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Вамбо мертв! Пора возвращаться к Асмалу.	Wambo nie żyje! Czas wrócić do Asmala.
26206	2364	145744	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26207	2364	145745	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26208	2364	145746	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26209	2364	145747	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26210	2364	145748	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26211	2364	145749	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26212	2364	145750	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26213	2364	145751	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26214	2364	145752	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26215	2364	145753	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26216	2364	145754	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26217	2364	145755	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26218	2364	145756	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26219	2364	145757	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26220	2364	145758	B_CHECKDEADNPCS_OM_ZEN	CONCATTEXT	PRINTSCREEN.PAR0	Убито проклятых призраков:	Zabite przeklęte duchy: 
26221	2365	145759	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26222	2365	145760	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26223	2365	145761	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26224	2365	145762	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26225	2365	145763	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26226	2365	145764	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26227	2365	145765	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Как мне и велел Хаг-Тар, я убил всех охотников на драконов.	Tak jak kazał mi Hag-Tar, zabiłem wszystkich łowców smoków.
26228	2365	145766	B_CHECKDEADNPCS_OW_ZEN	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	В старой башне Ксардаса я убил Ищущих Мелитона. Нужно поговорить с ним об этом.	Zabiłem Poszukiwaczy Melitona w starej wieży Xardasa. Muszę z nim o tym porozmawiać.
26229	2365	145767	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил всех Ищущих Мелитона в старой башне Ксардаса. Нужно сообщить ему эту весть.	Zabiłem wszystkich Poszukiwaczy Melitona w starej wieży Xardasa. Musimy przekazać mu te wieści.
26230	2365	145770	B_CHECKDEADNPCS_OW_ZEN	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Убито защитников ритуалистов:	Rytualni poszukiwacze zabici: 
26231	2365	145771	B_CHECKDEADNPCS_OW_ZEN	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	из 20	 z 20
26232	2365	145772	B_CHECKDEADNPCS_OW_ZEN	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	из 10	 z 10
26233	2365	145774	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил всех Ищущих-ритуалистов в Болотном лагере. Нужно поискать их предводителя.	Zabiłem wszystkich Rytualnych Poszukiwaczy w Obozie na Bagnach. Trzeba znaleźć ich przywódcę.
26234	2365	145776	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Кажется, удача в этот раз была на нашей стороне! Перебив весь коммандный состав орков в крепости, не думаю что орки смогут ее отстоять до конца.	Wygląda na to, że tym razem szczęście było po naszej stronie! Po zabiciu całego orkowego sztabu dowodzenia w fortecy nie sądzę, by orkowie byli w stanie bronić jej do końca.
26235	2365	145777	B_CHECKDEADNPCS_OW_ZEN	PRINTDOWN._TEXT_	PRINTSCREEN.PAR0	Нужна помощь паладинов Натана!	Potrzebujemy pomocy od paladynów Nathana!
26236	2365	145781	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил Ур-Тралла. Теперь необходимо сообщить об этом Хаг-Тару!	Zabiłem Ur-Thralla. Teraz muszę to zgłosić Hag-Tarowi!
26237	2365	145782	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Все орки-рабы мертвы! Теперь пора возвращаться к Альберту.	Wszyscy orkowi niewolnicy nie żyją! Nadszedł czas, by wrócić do Alberta.
26238	2365	145783	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил орочьего военачальника Нар-Шогана.	Zabiłem orkowego watażkę Nar Shogana.
26239	2365	145784	B_CHECKDEADNPCS_OW_ZEN	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Я убил всех орочьих военачальников, о которых мне говорил паладин Орик.	Zabiłem wszystkich orkowych watażków, o których opowiadał mi paladyn Orik.
26240	2365	145785	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил орочьего военачальника Нур-Шака.	Zabiłem orkowego watażkę Nur-Shaka.
26241	2365	145786	B_CHECKDEADNPCS_OW_ZEN	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Я убил всех орочьих военачальников, о которых мне говорил паладин Орик.	Zabiłem wszystkich orkowych watażków, o których opowiadał mi paladyn Orik.
26242	2365	145787	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил орочьего военачальника Тум-Пака.	Zabiłem orkowego watażkę Tum-Paka.
26243	2365	145788	B_CHECKDEADNPCS_OW_ZEN	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Я убил всех орочьих военачальников, о которых мне говорил паладин Орик.	Zabiłem wszystkich orkowych watażków, o których opowiadał mi paladyn Orik.
26244	2365	145789	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил орочьего военачальника Дур-Каша.	Zabiłem orkowego watażkę Dur-Kasha.
26245	2365	145790	B_CHECKDEADNPCS_OW_ZEN	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Я убил всех орочьих военачальников, о которых мне говорил паладин Орик.	Zabiłem wszystkich orkowych watażków, o których opowiadał mi paladyn Orik.
26246	2365	145791	B_CHECKDEADNPCS_OW_ZEN	B_FAILMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Удар погиб! Теперь обет чести данный паладином Натаном не имеет силы.	Udar jest martwy! Teraz przysięga honoru złożona przez paladyna Nathana nie ma żadnego skutku.
26247	2365	145792	B_CHECKDEADNPCS_OW_ZEN	B_FAILMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Натан погиб! Теперь его обет чести не имеет силы.	Nathan nie żyje! Jego przysięga honorowa jest teraz nieważna.
26248	2365	145794	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил Хаг-Тара! Теперь надо сообщить об этом Ур-Траллу, чтобы он отпустил паладинов.	Zabiłem Hag-Tara! Teraz muszę powiedzieć Ur-Thrallowi, by uwolnił paladynów.
26249	2365	145796	B_CHECKDEADNPCS_OW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я победил Хаг-Тара! Посмотрим, что он теперь скажет.	Pokonałem Hag-Tara! Zobaczmy, co ma teraz do powiedzenia.
26250	2366	145798	B_CHECKDEADNPCS_SEI_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Этан мертв.	Ethan nie żyje.
26251	2366	145799	B_CHECKDEADNPCS_SEI_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Веларио мертв.	Velario nie żyje.
26252	2366	145800	B_CHECKDEADNPCS_SEI_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Бутан мертв.	Butan nie żyje.
26253	2366	145801	B_CHECKDEADNPCS_SEI_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил всех трех бандитов у часовни.	Zabiłem wszystkich trzech bandytów przy kaplicy.
26254	2366	145802	B_CHECKDEADNPCS_SEI_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Бандиты погибли. Им не до взлома решетки.	Bandyci zginęli. Nie zdążyli wyłamać kraty.
26255	2366	145804	B_CHECKDEADNPCS_SEI_ZEN	B_FAILMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Аарон погиб. Я не смогу отчитаться о выполнении его задания.	Aaron zginął. Nie będę w stanie złożyć sprawozdania z wykonania jego zadania.
26256	2366	145805	B_CHECKDEADNPCS_SEI_ZEN	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Убито бегунков:	Zabito biegaczy: 
26257	2366	145806	B_CHECKDEADNPCS_SEI_ZEN	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	из 7	 z 7
26258	2366	145807	B_CHECKDEADNPCS_SEI_ZEN	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Часовня очищена:	W kaplicy wyczyszczono: 
26259	2366	145808	B_CHECKDEADNPCS_SEI_ZEN	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	из 8	 z 8
26260	2366	145810	B_CHECKDEADNPCS_SEI_ZEN	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Кровавый падальщик мертв. Драган помог его убить.	Krwawy ścierwojad nie żyje. Dragan pomógł go zabić.
26261	2366	145811	B_CHECKDEADNPCS_SEI_ZEN	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Кровавый падальщик мертв. Я смог его убить.	Krwawy ścierwojad nie żyje. Udało mi się go zabić.
26264	2367	145830	ZS_DEAD	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Мора Уларту потеряла силу в ваших руках!	Mora Ulartu straciła swą moc w twoich rękach!
26265	2367	145831	ZS_DEAD	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Мора Уларту потеряла силу в ваших руках!	Mora Ulartu straciła swą moc w twoich rękach!
26267	2367	145833	ZS_DEAD	PRINTDOWN._TEXT_	PRINTSCREEN.PAR0	Не хватает выносливости для амулета Мора Уларту!	Brakuje mi wytrzymałości, by zdobyć amulet Mora Ularta!
26299	2367	145917	ZS_DEAD	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Нож сохранился!	Nóż się zachował!
26300	2367	145918	ZS_DEAD	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Острый нож сохранился!	Ostry nóż się zachował!
26301	2368	145929	ZS_FLEE_LOOP	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Пока личина не спала, стоит наведаться к Баромиру!	Dopóki postać nie zasnęła, warto zajrzeć do Baromira!
26309	2376	146025	ZS_ATTACK_LOOP	C_NPC.NAME	C_NPC.NAME	Руперт	Rupert
26310	2376	146028	ZS_ATTACK_LOOP	C_NPC.NAME	C_NPC.NAME	Елена	Elena
26311	2378	146035	G_CANNOTUSE	G_CANNOTUSE.STRATTRIBUTEMISSING	PRINT.PAR0	Недостаточно владение 1р	Niewystarczająca biegłość: broń jednoręczna
26312	2378	146036	G_CANNOTUSE	G_CANNOTUSE.STRATTRIBUTEMISSING	PRINT.PAR0	Недостаточно владение 2р	Niewystarczająca biegłość: broń dwuręczna
26313	2378	146037	G_CANNOTUSE	G_CANNOTUSE.STRATTRIBUTEMISSING	PRINT.PAR0	Недостаточно владение луком	Niewystarczająca biegłość: łuk
26314	2378	146038	G_CANNOTUSE	G_CANNOTUSE.STRATTRIBUTEMISSING	PRINT.PAR0	Недостаточно владение арбалетом	Niewystarczająca biegłość: kusza
26323	2383	146058	B_BUILDLEARNSTRING	CONCATSTRINGS.PAR1	INFO_ADDCHOICE.PAR1	золото	 złota
26333	2383	146072	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Метание ножа +	Rzucanie nożem +
26334	2383	146073	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Бой со щитом +	Walka tarczą +
26352	2383	146091	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Обработка кож и ткани	Obróbka skór i tkanin
26353	2383	146092	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Столярное дело	Stolarstwo
26357	2383	146096	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Проверка корзин	Przeszukiwanie koszy
26399	2383	146141	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Добывать семена из желудка и аппендикса монстров	Wydobywanie nasion z żołądków i wnętrzności potworów
26411	2383	146153	B_BUILDLEARNSTRINGTALENT	B_BUILDLEARNSTRINGTALENT.CONCATTEXT	INFO_ADDCHOICE.PAR1	Общая ковка + Обычный меч	Podstawy kowalstwa + Zwykły miecz
26491	2383	146237	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Одноручник-боец	Broń jednoręczna - Wojownik
26492	2383	146238	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Одноручник-мастер	Broń jednoręczna - Mistrz
26493	2383	146239	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Двуручник-боец	Broń dwuręczna - Wojownik
26494	2383	146240	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Двуручник-мастер	Broń dwuręczna - Mistrz
26495	2383	146241	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Лучник-стрелок	Łuk - Strzelec
26496	2383	146242	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Лучник-мастер	Łuk - Mistrz
26497	2383	146243	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Арбалетчик-стрелок	Kusza - Strzelec
26498	2383	146244	B_BUILDLEARNSTRINGFIGHTLEVEL	B_BUILDLEARNSTRINGFIGHTLEVEL.CONCATTEXT	C_INFO.DESCRIPTION	Арбалетчик-мастер	Kusza - Mistrz
26499	2383	146247	B_BUILDLEARNSTRINGFIGHTLEVEL	CONCATSTRINGS.PAR1	C_INFO.DESCRIPTION	золото	 złota
26500	2383	146248	B_BUILDLEARNSTRINGFIGHTLEVEL	CONCATSTRINGS.PAR1	C_INFO.DESCRIPTION	0 золото	 0 sztuk złota
26530	2384	146289	B_TEACHTALENT	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Изучено: обработка кож и ткани	Nauczono: Obróbka skór i tkanin
26531	2384	146290	B_TEACHTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я обучился обработке кож и ткани.	Nauczyłem się obróbki skór i tkanin.
26532	2384	146291	B_TEACHTALENT	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Изучено: Столярное дело	Nauczono: Stolarstwo
26533	2384	146292	B_TEACHTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я обучился работе на столярном верстаке.	Nauczyłem się pracować przy stole stolarskim.
26534	2384	146293	B_TEACHTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Теперь я могу на столярном верстаке обрабатывать полено и брус.	Teraz mogę obrabiać kłody i deski przy stole stolarskim.
26550	2384	146312	B_TEACHTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я обучился защите маной. При полученном уроне текущее здоровье за секунду восстановится, а урон отминусуется у текущей маны. Если мана равна 0, щит работать не будет. Снижает эффективность регенерации от Ватраса.	Nauczyłem się ochrony maną. Kiedy otrzymuję obrażenia, moje zdrowie zregeneruje się w ciągu sekundy, a obrażenia zostaną odjęte od aktualnej many. Tarcza nie zadziała, jeśli mana wynosi 0. Zmniejsza skuteczność regeneracji od Vatrasa.
26569	2385	146345	PC_TEXTBOOK_DEX	CONCATSTRINGS.PAR0	C_INFO.DESCRIPTION	Улучшить лук (-15 макс. жизни)	Ulepsz łuk (-15 maks. zdrowia)
26571	2388	146357	B_TEACHALCHEMY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Ингредиенты для 'МЕШОЧКА С ПОРОХОМ': 1 селитра, 1 сера и 1 уголь.	Składniki na 'MIESZEK Z PROCHEM': 1 saletra, 1 siarka i 1 węgiel.
26572	2388	146358	B_TEACHALCHEMY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Ингредиенты для 5-ти 'ПАТРОНОВ К ОГНЕСТРЕЛЬНОМУ ОРУЖИЮ': 1 чистый пергамент, 1 мешочек с порохом и 5 стальных пуль.	Składniki na 5 'NABOJÓW DO BRONI PALNEJ': 1 czysty pergamin, 1 mieszek z prochem i 5 stalowych kul.
26573	2388	146359	B_TEACHALCHEMY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Ингредиенты для 'НАПИТКА ПРОТИВ ПСИХИЧЕСКОГО ЗАБОЛЕВАНИЯ': 2 солнечника, 1 орочий лист, 2 вороньих травы, 2 водяники и лечебная трава.	Składniki na 'MIKSTURĘ NA CHOROBĘ PSYCHICZNĄ': 2 słoneczniki, 1 orkowe ziele, 2 krucze ziela, 2 wodzianki i ziele lecznicze.
26574	2388	146360	B_TEACHALCHEMY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Ингредиенты для 'ЛЕКАРСТВА ОТ ЗУДА': 3 лечебных травы, 1 Царский щавель и 1 песчаное растение.	Składniki na 'LEKARSTWO NA SWĘDZENIE': 3 ziela lecznicze, 1 szczaw królewski i 1 ziele pustynne.
26575	2391	146368	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я могу изготавливать простые стрелы и болты. Для этого мне необходимо иметь: стол для крафта стрел и болтов, набор наконечников из специальной стали, набор древков. Минимальная партия 25 болтов или 30 стрел.	Mogę wytwarzać proste strzały i bełty. W tym celu muszę posiadać: stół do wytwarzania strzał i bełtów, zestaw grotów ze specjalnej stali, zestaw trzonków. Minimalna partia to 25 bełtów lub 30 strzał.
26591	2391	146384	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Для того, чтобы сделать 'Дубину сектанта' не нужно никаких особых компонентов. Единственное что требуется, так это брус и набор крепежных материалов. Разумеется, мне понадобится столярный верстак.	Aby wykonać 'Maczugę sekciarza' nie potrzeba żadnych specjalnych komponentów. Jedyne, czego wymaga, to belka i zestaw materiałów mocujących. Oczywiście będę potrzebować stołu stolarskiego.
26592	2391	146385	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Для того, чтобы сделать 'Тяжелую Дубину сектанта' мне нужно 1 брус, 2 набора крепежных материалов.	Aby wykonać 'Ciężką maczugę sekciarza', potrzebuję 1 belkę i 2 zestawy materiałów mocujących.
26593	2391	146386	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Для того, чтобы сделать дубину 'Удар посвященного' мне нужно 1 брус, 3 набора крепежных материалов.	Aby wykonać maczugę 'Uderzenie fanatyka', potrzebuję 1 belkę i 3 zestawy materiałów mocujących.
26594	2391	146387	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Для того, чтобы сделать дубину 'Тяжелый удар посвященного' мне нужно 1 брус, 4 набора крепежных материалов.	Aby wykonać maczugę 'Ciężkie uderzenie fanatyka', potrzebuję 1 belkę i 4 zestawy materiałów mocujących.
26595	2391	146388	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Чтобы сделать волшебный посох сектанта, мне необходимо подойти к бревну, отпилить ствол, выкурить специальный косяк, расслабиться и после этого приступить к работе за столярным верстаком.	Aby wykonać magiczny kostur sekciarza, muszę podejść do pnia, odpiłować kłodę, wypalić specjalnego skręta, zrelaksować się i dopiero wtedy przystąpić do pracy przy stole stolarskim.
26596	2391	146389	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Чтобы сделать улучшенный посох сектанта, мне необходимо подойти к бревну, отпилить ствол и приступить к работе.	Aby wykonać ulepszony kostur sekciarza, muszę podejść do pnia, odpiłować kłodę i przystąpić do pracy.
26597	2391	146390	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Чтобы сделать посохи от Мелитона, нужно из бревна отпилить ствол, перейти к столярному верстаку, задействовать свиток 'Опутать корнями' и святую воду от Инноса. Получится древко, уникальное для первых посохов Мелитона.	Aby wykonać kostury dla Melitona, muszę odpiłować kłodę z pnia, przejść do stołu stolarskiego, użyć zwoju 'Korzeń' i świętej wody od Innosa. W ten sposób powstanie trzonek, unikalny dla pierwszych kosturów Melitona.
26605	2391	146398	B_TEACHMAKEARROWS	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Чтобы сделать древки, нужно выровнять бревно до ствола, и пилить ствол вдоль, уменьшая ширину до заготовок нужного размера. Для стрел и болтов нужен брус, для оружия - оружейное бревно.	Aby wykonać trzonki do strzał, należy wyrównać kłodę do pnia, a następnie przepiłować pień wzdłuż, zmniejszając szerokość kawałków do odpowiedniego rozmiaru. Do strzał i bełtów potrzebna jest belka, do broni - kłoda na broń.
26646	2396	146453	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Для ковки клинка требуется раскаленная стальная заготовка и один уголь. После проковки нужно заточить.	Do wykucia ostrza potrzeba rozgrzanej stalowej bryły i jednej bryłki węgla. Po wykuciu ostrze trzeba naostrzyć.
26698	2396	146505	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Шпаги создаются из собранных ресурсов на точильном камне.	Szpady tworzy się z zebranych zasobów na osełce.
26699	2396	146506	B_TEACHSMITH	B_LOGENTRY_QUIET.ENTRY	LOG_ADDENTRY.PAR1	Теперь я могу делать простые воровские шпаги. Для этого мне необходимо иметь: клинок и 2 угля.	Teraz mogę wytwarzać proste złodziejskie szpady. W tym celu muszę posiadać: 1 ostrze i 2 bryłki węgla.
26729	2396	146536	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Рассекающая ветер'. Компоненты - 2x раскаленная сталь, 5 маг. руда, 10 уголь, 5 сера, 2 кремень.	Nauczyłem się wytwarzać broń - katanę 'Cięcie wiatru'. Składniki: 2x rozgrzana stal, 5x magiczna ruda, 10x węgiel, 5x siarka, 2x krzemień.
